grid_id	x	y	agb_ton_ha
12897	580659.8016	1555940.37599999	13.6
12898	580966.498	1555939.027	13.58
12899	581273.194499999	1555937.682	33.4399999999999
12900	581579.8913	1555936.34	25.3099999999999
12901	581886.5884	1555935.002	37.09
12902	582193.285599999	1555933.66699999	38.88
12903	582499.983099999	1555932.337	29.46
12904	582806.680799999	1555931.01	34.45
12905	583113.378799999	1555929.68599999	34.63
12906	583420.077	1555928.367	27.9499999999999
12907	583726.775499999	1555927.05099999	31.57
12908	584033.4742	1555925.739	22.53
12909	584340.1731	1555924.42999999	33.99
12910	584646.8723	1555923.125	39.5799999999999
12911	584953.571699999	1555921.824	39.31
12912	585260.2713	1555920.527	40.7999999999999
12943	569313.7025	1556297.648	15.18
12944	569620.386999999	1556296.162	8.76
12945	569927.071699999	1556294.67999999	12.73
12946	570233.7567	1556293.202	12.5
12947	570540.441899999	1556291.72699999	9.36999999999999
12948	570847.127199999	1556290.256	8.75
12949	571153.812799999	1556288.789	8.14
12950	571460.4986	1556287.32499999	11.93
12951	571767.184499999	1556285.86599999	11.08
12952	572073.870699999	1556284.40899999	13.63
12953	572380.557099999	1556282.95699999	18.75
12957	575447.433199999	1556268.63599999	13.39
12958	575754.121999999	1556267.22399999	7.16
12959	576060.810999999	1556265.816	7.16
12960	576367.5002	1556264.412	17.18
12961	576674.189699999	1556263.01099999	17.17
12962	576980.879399999	1556261.614	21.67
12963	577287.5694	1556260.22099999	23.6999999999999
12964	577594.2595	1556258.831	16.37
12965	577900.9499	1556257.445	10.33
12966	578207.6404	1556256.063	11.39
12967	578514.331299999	1556254.68399999	9.75
12968	578821.022299999	1556253.31	13.64
12969	579127.7136	1556251.939	12.85
12970	579434.405	1556250.57099999	9.56
12971	579741.0968	1556249.20699999	10.8599999999999
12972	580047.788799999	1556247.847	13.9499999999999
12973	580354.481	1556246.49099999	13.27
12974	580661.173399999	1556245.138	14.99
12975	580967.866099999	1556243.789	21.7399999999999
12976	581274.559	1556242.44399999	26.12
12977	581581.2521	1556241.10299999	36.39
12978	581887.945399999	1556239.76499999	38.06
12979	582194.638999999	1556238.431	39.6599999999999
12980	582501.332799999	1556237.1	28.48
12981	582808.0269	1556235.773	38.38
12982	583114.7212	1556234.44999999	29.39
12983	583421.415799999	1556233.131	25.46
12984	583728.1106	1556231.81499999	30.8099999999999
12985	584034.805599999	1556230.503	22.84
12986	584341.5008	1556229.195	22.98
12987	584648.196299999	1556227.88999999	33.21
12988	584954.891999999	1556226.58899999	30.28
13020	569315.209999999	1556602.398	11.3
13021	569621.8908	1556600.91299999	11.2799999999999
13022	569928.571899999	1556599.431	27.1099999999999
13023	570235.2532	1556597.95299999	13.1
13024	570541.9346	1556596.47799999	10.8
13025	570848.616299999	1556595.00799999	15.81
13026	571155.298199999	1556593.54099999	7.69
13027	571461.9803	1556592.077	7.37
13028	571768.6626	1556590.618	16.6999999999999
13029	572075.3451	1556589.162	17.26
13030	572382.0278	1556587.709	17.41
13031	572688.7108	1556586.26099999	28.42
13032	572995.393999999	1556584.816	21.07
13035	575448.8671	1556573.38999999	13.98
13036	575755.552299999	1556571.979	19.16
13037	576062.237599999	1556570.57099999	19.16
13038	576368.923199999	1556569.16699999	15.56
13039	576675.609	1556567.766	31.16
13040	576982.295099999	1556566.37	35.96
13041	577288.981299999	1556564.97699999	12.65
13042	577595.667699999	1556563.587	22.41
13043	577902.354399999	1556562.20099999	10.41
13044	578209.041399999	1556560.81899999	9.23
13045	578515.728499999	1556559.441	13.66
13046	578822.4159	1556558.067	13.15
13047	579129.1034	1556556.69599999	10.16
13048	579435.7913	1556555.32899999	11.9499999999999
13049	579742.479399999	1556553.965	9.67
13050	580049.167699999	1556552.60499999	12.48
13051	580355.8562	1556551.249	7.22
13052	580662.545	1556549.897	18.02
13053	580969.233899999	1556548.54799999	13.46
13054	581275.9231	1556547.20299999	13.0299999999999
13055	581582.612599999	1556545.86199999	29.3999999999999
13056	581889.302299999	1556544.52399999	41.43
13057	582195.992199999	1556543.18999999	38.74
13058	582502.682299999	1556541.86	35.7599999999999
13059	582809.372699999	1556540.533	27.43
13060	583116.063399999	1556539.21099999	19.44
13061	583422.7543	1556537.891	16.6099999999999
13062	583729.445399999	1556536.57599999	22.3799999999999
13063	584036.1367	1556535.26399999	19.85
13064	584342.8283	1556533.956	20.4699999999999
13065	584649.520099999	1556532.652	22.96
13097	569010.0402	1556908.634	15.14
13098	569316.717199999	1556907.145	10.46
13099	569623.394399999	1556905.65999999	13.15
13100	569930.0718	1556904.178	16.26
13101	570236.749399999	1556902.69999999	12.19
13102	570543.4272	1556901.226	15.32
13103	570850.105199999	1556899.75499999	7.41
13104	571156.783399999	1556898.28799999	12.05
13105	571463.4618	1556896.82499999	14.72
13106	571770.1404	1556895.36599999	7.15
13107	572076.819299999	1556893.90999999	13.55
13108	572383.4984	1556892.458	24.4899999999999
13109	572690.1776	1556891.01	31.3
13110	572996.857199999	1556889.56499999	28.6299999999999
13115	575450.3009	1556878.141	15.77
13116	575756.982399999	1556876.72999999	13.59
13117	576063.6641	1556875.32199999	13.59
13118	576370.346	1556873.918	15.0299999999999
13119	576677.028099999	1556872.51799999	15.75
13120	576983.710399999	1556871.12199999	17.2899999999999
13121	577290.393	1556869.729	24.8799999999999
13122	577597.075799999	1556868.34	14.73
13123	577903.758799999	1556866.95399999	13.02
13124	578210.442	1556865.57199999	9.32
13125	578517.125499999	1556864.19399999	13.6999999999999
13126	578823.8092	1556862.82	13.72
13127	579130.493099999	1556861.449	8.43
13128	579437.177299999	1556860.08199999	23.0399999999999
13129	579743.8617	1556858.719	17.27
13130	580050.546399999	1556857.36	11.6999999999999
13131	580357.2312	1556856.00399999	19.92
13132	580663.9163	1556854.651	18.69
13133	580970.6016	1556853.303	19.2899999999999
13134	581277.287099999	1556851.958	12.43
13135	581583.9729	1556850.617	18.87
13136	581890.6589	1556849.28	25.1999999999999
13137	582197.3451	1556847.94599999	39.6599999999999
13138	582504.031599999	1556846.61599999	36.88
13139	582810.7184	1556845.29	19.87
13140	583117.405299999	1556843.96699999	24.26
13141	583424.0925	1556842.648	24.26
13142	583730.779899999	1556841.333	22.3999999999999
13143	584037.467599999	1556840.022	21.51
13177	569011.550999999	1557213.377	15.3699999999999
13178	569318.2243	1557211.888	14.4499999999999
13179	569624.8978	1557210.40299999	14.07
13180	569931.571499999	1557208.921	17.94
13181	570238.2454	1557207.44399999	15.88
13182	570544.919499999	1557205.96999999	14.85
13183	570851.5938	1557204.499	11.06
13184	571158.268399999	1557203.033	10.07
13185	571464.9431	1557201.57	12.3599999999999
13186	571771.618099999	1557200.111	10.0399999999999
13187	572078.2933	1557198.655	19.9499999999999
13188	572384.968699999	1557197.20299999	25.8599999999999
13189	572691.6443	1557195.75499999	28.27
13190	572998.3201	1557194.31099999	15.1
13191	573304.9962	1557192.87	21.92
13195	575145.056899999	1557184.304	16.0
13196	575451.734399999	1557182.88899999	17.68
13197	575758.412299999	1557181.47799999	17.05
13198	576065.0903	1557180.07	17.05
13199	576371.7685	1557178.66699999	9.44
13200	576678.446899999	1557177.266	13.39
13201	576985.1256	1557175.87	11.85
13202	577291.804499999	1557174.47799999	31.76
13203	577598.4836	1557173.08899999	18.87
13204	577905.162899999	1557171.70299999	13.46
13205	578211.8425	1557170.32199999	13.4499999999999
13206	578518.522299999	1557168.94399999	12.75
13207	578825.202399999	1557167.57	16.27
13208	579131.8826	1557166.199	16.1099999999999
13209	579438.5631	1557164.833	15.48
13210	579745.2438	1557163.46999999	7.64
13211	580051.9248	1557162.11	15.52
13212	580358.605899999	1557160.75499999	20.28
13213	580665.287299999	1557159.40299999	8.48
13214	580971.968899999	1557158.054	17.01
13215	581278.650799999	1557156.70999999	10.4
13216	581585.3329	1557155.36899999	12.76
13217	581892.015299999	1557154.03199999	18.92
13258	569013.061499999	1557518.11599999	20.6999999999999
13259	569319.731099999	1557516.627	9.23
13260	569626.400999999	1557515.14299999	19.85
13261	569933.070999999	1557513.661	12.6
13262	570239.7412	1557512.18399999	22.67
13263	570546.411599999	1557510.70999999	18.92
13264	570853.0823	1557509.23999999	14.5299999999999
13265	571159.753099999	1557507.77399999	17.34
13266	571466.4242	1557506.31099999	22.5399999999999
13267	571773.0955	1557504.85199999	18.5
13268	572079.7671	1557503.397	17.32
13269	572386.4388	1557501.945	13.74
13270	572693.110699999	1557500.49699999	15.9
13271	572999.782899999	1557499.053	15.0399999999999
13272	573306.455199999	1557497.61199999	14.2899999999999
13273	573613.1278	1557496.17599999	8.01
13275	574839.820199999	1557490.465	8.24
13276	575146.4939	1557489.047	11.1999999999999
13277	575453.1678	1557487.63299999	14.6999999999999
13278	575759.841899999	1557486.222	15.94
13279	576066.5163	1557484.814	15.94
13280	576373.190799999	1557483.411	8.96
13281	576679.8656	1557482.01099999	12.4
13282	576986.5405	1557480.61499999	21.8799999999999
13283	577293.2158	1557479.22299999	24.6499999999999
13284	577599.891199999	1557477.834	26.3799999999999
13285	577906.566899999	1557476.449	30.12
13286	578213.2428	1557475.06799999	32.67
13287	578519.9189	1557473.68999999	30.1499999999999
13288	578826.5953	1557472.316	33.2899999999999
13289	579133.2719	1557470.94599999	37.88
13290	579439.948699999	1557469.57899999	18.7199999999999
13291	579746.625699999	1557468.21699999	7.64
13292	580053.3029	1557466.857	15.52
13293	580359.9804	1557465.502	20.28
13294	580666.658199999	1557464.14999999	8.48
13295	580973.336099999	1557462.80199999	17.01
13296	581280.0143	1557461.458	10.4
13297	581586.6927	1557460.117	12.76
13298	581893.371399999	1557458.78	18.92
13339	569014.5718	1557822.85199999	7.86
13340	569321.2378	1557821.36299999	21.1999999999999
13341	569627.9039	1557819.87899999	37.4099999999999
13342	569934.570199999	1557818.398	9.33
13343	570241.236799999	1557816.91999999	21.4699999999999
13344	570547.903599999	1557815.44699999	19.9899999999999
13345	570854.5705	1557813.97699999	27.71
13346	571161.2377	1557812.51099999	21.1299999999999
13347	571467.905099999	1557811.04799999	27.3
13348	571774.572799999	1557809.58899999	30.93
13349	572081.2406	1557808.134	21.42
13350	572387.9087	1557806.68299999	7.65
13351	572694.576899999	1557805.235	8.13
13352	573001.2454	1557803.79099999	18.98
13353	573307.913999999	1557802.351	14.1999999999999
13354	573614.5829	1557800.914	21.84
13355	573921.251999999	1557799.482	6.01
13358	574841.260699999	1557795.205	9.35999999999999
13359	575147.9307	1557793.787	14.38
13360	575454.600899999	1557792.37299999	12.18
13361	575761.271399999	1557790.962	14.26
13362	576067.942	1557789.55499999	14.26
13363	576374.612899999	1557788.152	15.49
13364	576681.283999999	1557786.752	7.59
13365	576987.9553	1557785.35599999	19.6499999999999
13366	577294.626799999	1557783.96399999	24.6499999999999
13367	577601.298599999	1557782.57599999	26.3799999999999
13368	577907.9706	1557781.191	30.12
13369	578214.6428	1557779.81	32.67
13370	578521.3153	1557778.432	30.1499999999999
13371	578827.988	1557777.05899999	33.2899999999999
13372	579134.660799999	1557775.689	37.88
13373	579441.334	1557774.32199999	18.7199999999999
13374	579748.0073	1557772.95999999	9.26
13375	580054.6809	1557771.601	14.51
13376	580361.3547	1557770.246	10.3
13377	580668.028799999	1557768.894	22.6499999999999
13378	580974.7031	1557767.546	27.1
13379	581281.3776	1557766.202	15.91
13380	581588.0524	1557764.86199999	13.08
13422	569016.081899999	1558127.584	8.27
13423	569322.744199999	1558126.09599999	8.89
13424	569629.406599999	1558124.611	19.75
13425	569936.069299999	1558123.12999999	20.76
13426	570242.732199999	1558121.65299999	18.8099999999999
13427	570549.395299999	1558120.17999999	22.68
13428	570856.058599999	1558118.70999999	24.43
13429	571162.7221	1558117.24399999	24.52
13430	571469.385899999	1558115.78199999	30.71
13431	571776.0498	1558114.323	28.55
13432	572082.713899999	1558112.86899999	20.43
13433	572389.378299999	1558111.41699999	10.3599999999999
13434	572696.0429	1558109.96999999	7.87
13435	573002.707599999	1558108.526	13.25
13436	573309.372699999	1558107.08599999	10.5299999999999
13437	573616.037899999	1558105.64999999	14.89
13438	573922.7033	1558104.21699999	17.1999999999999
13439	574229.368999999	1558102.78799999	18.46
13440	574536.034899999	1558101.36299999	9.01
13441	574842.701	1558099.941	9.35999999999999
13442	575149.3673	1558098.523	14.38
13443	575456.033799999	1558097.10899999	12.18
13444	575762.700599999	1558095.699	14.26
13445	576069.3675	1558094.29199999	14.26
13446	576376.034699999	1558092.88899999	15.49
13447	576682.702099999	1558091.48999999	7.59
13448	576989.369799999	1558090.094	19.6499999999999
13449	577296.0376	1558088.702	15.99
13450	577602.7057	1558087.314	39.7599999999999
13451	577909.3741	1558085.929	30.82
13452	578216.0426	1558084.54799999	32.67
13453	578522.7114	1558083.171	36.56
13454	578829.3804	1558081.79799999	39.88
13455	579136.0496	1558080.428	34.81
13456	579442.719099999	1558079.06199999	28.5399999999999
13457	579749.3887	1558077.699	17.39
13458	580056.058599999	1558076.341	13.08
13459	580362.7288	1558074.986	39.17
13460	580669.399199999	1558073.635	30.2199999999999
13461	580976.0698	1558072.287	37.34
13462	581282.740699999	1558070.94299999	27.96
13463	581589.4117	1558069.60299999	10.8
13505	569017.5918	1558432.31199999	7.62
13506	569324.2504	1558430.824	12.16
13507	569630.909199999	1558429.34	23.14
13508	569937.568199999	1558427.85899999	20.93
13509	570244.227399999	1558426.38299999	21.6099999999999
13510	570550.886799999	1558424.90899999	24.32
13511	570857.546399999	1558423.43999999	21.69
13512	571164.206299999	1558421.97399999	16.67
13513	571470.866299999	1558420.512	30.76
13514	571777.526599999	1558419.054	33.0799999999999
13515	572084.187099999	1558417.59899999	24.4899999999999
13516	572390.8477	1558416.148	10.3599999999999
13517	572697.508599999	1558414.70099999	7.87
13518	573004.169699999	1558413.25699999	13.25
13519	573310.831	1558411.81799999	10.5299999999999
13520	573617.492599999	1558410.381	14.89
13521	573924.154399999	1558408.949	17.1999999999999
13522	574230.8164	1558407.52	18.46
13523	574537.4786	1558406.09499999	9.01
13524	574844.140999999	1558404.674	10.71
13525	575150.803599999	1558403.256	14.16
13526	575457.466499999	1558401.84199999	16.44
13527	575764.1295	1558400.432	13.73
13528	576070.7928	1558399.02499999	8.52999999999999
13529	576377.456299999	1558397.62299999	8.52999999999999
13530	576684.120099999	1558396.22299999	8.64
13531	576990.7841	1558394.82799999	9.19999999999999
13532	577297.4483	1558393.43599999	11.33
13533	577604.1127	1558392.04799999	24.48
13534	577910.777299999	1558390.664	25.87
13535	578217.4422	1558389.283	32.9099999999999
13536	578524.1073	1558387.90599999	34.53
13537	578830.7726	1558386.533	29.16
13538	579137.4381	1558385.164	39.28
13539	579444.103899999	1558383.79799999	33.2299999999999
13540	579750.769899999	1558382.43599999	19.3299999999999
13541	580057.4361	1558381.077	18.1099999999999
13542	580364.102599999	1558379.722	39.6499999999999
13543	580670.769399999	1558378.371	39.71
13544	580977.436299999	1558377.02399999	37.8299999999999
13545	581284.103499999	1558375.67999999	30.23
13546	581590.7708	1558374.34	22.9699999999999
13587	568712.4468	1558738.529	12.76
13588	569019.101499999	1558737.037	9.66
13589	569325.756399999	1558735.549	13.7899999999999
13590	569632.4115	1558734.06499999	14.4
13591	569939.0668	1558732.58499999	20.93
13592	570245.7223	1558731.108	21.6099999999999
13593	570552.378099999	1558729.635	24.32
13594	570859.0341	1558728.16599999	21.69
13595	571165.690199999	1558726.70099999	16.67
13596	571472.3466	1558725.239	30.76
13597	571779.0032	1558723.78	33.0799999999999
13598	572085.66	1558722.32599999	24.4899999999999
13599	572392.317	1558720.875	10.3699999999999
13600	572698.9742	1558719.428	7.2
13601	573005.631599999	1558717.985	9.19
13602	573312.289199999	1558716.54499999	10.22
13603	573618.947099999	1558715.10899999	21.07
13604	573925.6053	1558713.67699999	15.64
13605	574232.263599999	1558712.249	14.08
13606	574538.922099999	1558710.824	10.4499999999999
13607	574845.580799999	1558709.40299999	8.19999999999999
13608	575152.2397	1558707.985	11.94
13609	575458.8989	1558706.57199999	15.35
13610	575765.5583	1558705.161	12.3599999999999
13611	576072.2179	1558703.75499999	7.09
13612	576378.8778	1558702.35299999	7.09
13613	576685.5378	1558700.95399999	10.66
13614	576992.198199999	1558699.55799999	15.3699999999999
13615	577298.858699999	1558698.16699999	8.01
13616	577605.519399999	1558696.779	16.71
13617	577912.180399999	1558695.395	15.08
13618	578218.841499999	1558694.01499999	21.34
13619	578525.503	1558692.638	29.9699999999999
13620	578832.1646	1558691.26499999	27.6999999999999
13621	579138.826499999	1558689.89599999	38.5399999999999
13622	579445.488499999	1558688.53	35.25
13623	579752.1509	1558687.168	25.0399999999999
13624	580058.813399999	1558685.81	12.44
13625	580365.476299999	1558684.455	19.4899999999999
13626	580672.1393	1558683.10499999	27.9899999999999
13627	580978.802499999	1558681.75699999	40.6199999999999
13628	581285.466	1558680.414	38.71
13629	581592.1297	1558679.074	34.14
13670	568713.959999999	1559043.25	12.76
13671	569020.611	1559041.75799999	9.66
13672	569327.262199999	1559040.27099999	13.7899999999999
13673	569633.913599999	1559038.787	14.4
13674	569940.5653	1559037.307	16.96
13675	570247.217199999	1559035.83	31.4899999999999
13676	570553.869199999	1559034.358	24.35
13677	570860.5215	1559032.88899999	17.35
13678	571167.173999999	1559031.42299999	12.56
13679	571473.826699999	1559029.962	12.91
13680	571780.4795	1559028.50399999	9.72
13681	572087.1326	1559027.049	20.2399999999999
13682	572393.785999999	1559025.59899999	10.89
13683	572700.439499999	1559024.152	10.77
13684	573007.093299999	1559022.709	11.77
13685	573313.7473	1559021.27	13.48
13686	573620.4015	1559019.834	9.22
13687	573927.0559	1559018.402	14.4499999999999
13688	574233.7105	1559016.97299999	11.88
13689	574540.365299999	1559015.549	6.23
13690	574847.0204	1559014.128	37.3599999999999
13691	575153.6757	1559012.71099999	8.82
13692	575460.331099999	1559011.297	14.09
13693	575766.9869	1559009.887	11.21
13694	576073.6428	1559008.48099999	15.2899999999999
13695	576380.298999999	1559007.07899999	15.2899999999999
13696	576686.955399999	1559005.67999999	13.0299999999999
13697	576993.611999999	1559004.28499999	22.71
13698	577300.268799999	1559002.894	40.6899999999999
13699	577606.9259	1559001.506	30.84
13700	577913.583199999	1559000.12199999	26.68
13701	578220.240699999	1558998.742	21.5799999999999
13702	578526.898399999	1558997.36599999	32.39
13703	578833.5563	1558995.993	32.7899999999999
13704	579140.2145	1558994.624	35.7899999999999
13705	579446.873	1558993.259	40.75
13706	579753.531599999	1558991.897	27.8799999999999
13707	580060.1905	1558990.539	26.93
13708	580366.8497	1558989.185	19.75
13709	580673.508999999	1558987.834	27.0399999999999
13710	580980.1685	1558986.48699999	37.5099999999999
13711	581286.8283	1558985.144	40.21
13712	581593.4884	1558983.80499999	28.85
13752	568715.4729	1559347.96699999	9.51
13753	569022.1202	1559346.476	9.11999999999999
13754	569328.7678	1559344.989	6.5
13755	569635.415599999	1559343.50499999	13.33
13756	569942.0635	1559342.02499999	15.77
13757	570248.711699999	1559340.549	12.66
13758	570555.3601	1559339.07599999	9.02
13759	570862.0087	1559337.607	8.52
13760	571168.657499999	1559336.14199999	13.0399999999999
13761	571475.306499999	1559334.681	12.2899999999999
13762	571781.9557	1559333.22299999	8.15
13763	572088.6051	1559331.769	8.89
13764	572395.254799999	1559330.31899999	7.02
13765	572701.9046	1559328.87199999	15.3
13766	573008.5548	1559327.429	9.75
13767	573315.2051	1559325.98999999	11.1999999999999
13768	573621.8556	1559324.55499999	10.47
13769	573928.5063	1559323.12299999	11.32
13770	574235.1572	1559321.695	17.2899999999999
13771	574541.808399999	1559320.27	17.9499999999999
13772	574848.4597	1559318.85	15.3
13773	575155.111299999	1559317.43299999	18.25
13774	575461.763099999	1559316.019	15.57
13775	575768.4152	1559314.61	11.14
13776	576075.0675	1559313.20399999	16.1099999999999
13777	576381.719999999	1559311.80199999	16.1099999999999
13778	576688.372699999	1559310.40299999	21.3599999999999
13779	576995.0256	1559309.00799999	33.6199999999999
13780	577301.678799999	1559307.617	24.5599999999999
13781	577608.332099999	1559306.22999999	32.24
13782	577914.985699999	1559304.84599999	26.77
13783	578221.639599999	1559303.466	32.4699999999999
13784	578528.293599999	1559302.09	34.89
13785	578834.9479	1559300.718	32.07
13786	579141.602399999	1559299.34899999	35.5099999999999
13787	579448.257199999	1559297.98399999	33.52
13788	579754.9122	1559296.62199999	21.1299999999999
13789	580061.5674	1559295.26399999	22.69
13790	580368.222799999	1559293.90999999	19.18
13791	580674.8784	1559292.56	11.8599999999999
13792	580981.5343	1559291.21299999	24.62
13793	581288.190399999	1559289.87	37.06
13794	581594.8468	1559288.53099999	27.1999999999999
13834	568716.985699999	1559652.681	7.37
13835	569023.6293	1559651.18999999	8.10999999999999
13836	569330.2732	1559649.70299999	6.62
13837	569636.917299999	1559648.219	9.72
13838	569943.5616	1559646.73999999	10.63
13839	570250.206099999	1559645.26399999	9.42
13840	570556.8508	1559643.79099999	7.7
13841	570863.495699999	1559642.323	8.03999999999999
13842	571170.1408	1559640.858	10.51
13843	571476.7861	1559639.397	7.38
13844	571783.4316	1559637.939	6.61
13845	572090.077399999	1559636.485	13.71
13846	572396.7234	1559635.03499999	11.33
13847	572703.369599999	1559633.58899999	29.7399999999999
13848	573010.015999999	1559632.14599999	15.75
13849	573316.6626	1559630.70699999	9.19
13850	573623.3094	1559629.272	15.0399999999999
13851	573929.956499999	1559627.84	8.47
13852	574236.603699999	1559626.412	22.5599999999999
13853	574543.2512	1559624.98799999	28.0799999999999
13854	574849.8989	1559623.56799999	17.46
13855	575156.5468	1559622.151	19.0599999999999
13856	575463.194999999	1559620.73799999	11.23
13857	575769.843299999	1559619.32799999	19.87
13858	576076.4919	1559617.92299999	15.84
13859	576383.140699999	1559616.52099999	15.84
13860	576689.7898	1559615.12299999	18.3799999999999
13861	576996.439	1559613.72799999	15.6999999999999
13862	577303.088499999	1559612.337	21.19
13863	577609.7382	1559610.94999999	20.77
13864	577916.388099999	1559609.567	26.57
13865	578223.038199999	1559608.18699999	25.59
13866	578529.688599999	1559606.81099999	30.42
13867	578836.3392	1559605.439	27.2899999999999
13868	579142.9901	1559604.07	28.2199999999999
13869	579449.641199999	1559602.705	37.8599999999999
13870	579756.2924	1559601.344	30.23
13871	580062.943899999	1559599.986	31.0599999999999
13872	580369.595699999	1559598.63199999	21.8799999999999
13873	580676.247699999	1559597.28199999	12.22
13874	580982.899899999	1559595.93599999	23.32
13875	581289.552299999	1559594.593	34.56
13876	581596.204999999	1559593.25399999	28.4499999999999
13916	568718.4982	1559957.391	11.01
13917	569025.1382	1559955.89999999	11.93
13918	569331.778399999	1559954.414	6.91
13919	569638.418799999	1559952.92999999	5.58
13920	569945.0594	1559951.45099999	9.71
13921	570251.700199999	1559949.975	8.25
13922	570558.3412	1559948.503	6.26
13923	570864.982399999	1559947.03399999	10.0299999999999
13924	571171.6239	1559945.57	17.23
13925	571478.265499999	1559944.10899999	12.0
13926	571784.9074	1559942.651	28.46
13927	572091.549499999	1559941.198	36.67
13928	572398.1918	1559939.74799999	31.8099999999999
13929	572704.834299999	1559938.30199999	29.6499999999999
13930	573011.476999999	1559936.85899999	12.38
13931	573318.1199	1559935.41999999	10.7899999999999
13932	573624.763099999	1559933.985	16.9699999999999
13933	573931.406399999	1559932.554	21.57
13934	574238.05	1559931.12599999	13.4499999999999
13935	574544.6938	1559929.702	13.64
13936	574851.337799999	1559928.28199999	8.94999999999999
13937	575157.9821	1559926.86599999	26.0599999999999
13938	575464.626599999	1559925.45299999	11.98
13939	575771.2713	1559924.04399999	30.01
13940	576077.916199999	1559922.638	37.24
13941	576384.561299999	1559921.236	37.24
13942	576691.2066	1559919.83799999	35.6599999999999
13943	576997.852199999	1559918.44399999	34.2999999999999
13944	577304.498	1559917.053	33.45
13945	577611.143999999	1559915.66599999	12.58
13946	577917.7902	1559914.283	12.4499999999999
13947	578224.436699999	1559912.904	12.13
13948	578531.0834	1559911.52799999	12.9
13949	578837.7303	1559910.15599999	15.23
13950	579144.377499999	1559908.787	20.93
13951	579451.024899999	1559907.42299999	28.4699999999999
13952	579757.672499999	1559906.06199999	31.68
13953	580064.3203	1559904.70399999	30.02
13954	580370.9684	1559903.351	21.01
13955	580677.6167	1559902.00099999	12.83
13956	580984.2652	1559900.655	11.6199999999999
13957	581290.9139	1559899.31199999	27.67
13958	581597.562999999	1559897.97399999	33.5399999999999
13998	568720.0106	1560262.09799999	9.06
13999	569026.6469	1560260.607	7.49
14000	569333.283399999	1560259.121	7.57
14001	569639.920099999	1560257.638	10.76
14002	569946.557	1560256.158	7.62
14003	570253.194099999	1560254.68299999	8.23
14004	570559.831499999	1560253.21099999	7.04
14005	570866.469	1560251.742	10.56
14006	571173.106799999	1560250.27799999	34.92
14007	571479.7447	1560248.817	29.18
14008	571786.383	1560247.36	24.3999999999999
14009	572093.021399999	1560245.90699999	19.4899999999999
14010	572399.66	1560244.45699999	31.16
14011	572706.298799999	1560243.01099999	26.8299999999999
14012	573012.937799999	1560241.56899999	21.09
14013	573319.577099999	1560240.12999999	14.66
14014	573626.216499999	1560238.695	9.52
14015	573932.8562	1560237.26399999	10.84
14016	574239.496099999	1560235.837	17.0399999999999
14017	574546.136199999	1560234.41299999	12.33
14018	574852.776599999	1560232.993	13.13
14019	575159.4172	1560231.577	17.87
14020	575466.0579	1560230.164	15.49
14021	575772.698899999	1560228.75499999	12.88
14022	576079.3401	1560227.35	24.0599999999999
14023	576385.9816	1560225.948	11.22
14024	576692.6232	1560224.55099999	11.22
14025	576999.265099999	1560223.15599999	23.96
14026	577305.9072	1560221.766	12.7799999999999
14027	577612.5496	1560220.37899999	17.3599999999999
14028	577919.192099999	1560218.996	10.93
14029	578225.8349	1560217.617	22.3599999999999
14030	578532.478	1560216.24099999	11.7899999999999
14031	578839.1212	1560214.87	11.64
14032	579145.7647	1560213.50099999	13.15
14033	579452.408399999	1560212.137	24.34
14034	579759.052299999	1560210.776	20.9899999999999
14035	580065.6964	1560209.41899999	18.21
14036	580372.3408	1560208.066	20.2199999999999
14037	580678.9854	1560206.716	12.91
14038	580985.630299999	1560205.37	12.25
14039	581292.2754	1560204.02799999	17.02
14040	581598.9207	1560202.689	29.1
14081	568721.5228	1560566.80099999	6.5
14082	569028.1554	1560565.31	7.32
14083	569334.788199999	1560563.824	6.75
14084	569641.421199999	1560562.341	5.93
14085	569948.0544	1560560.86199999	9.94
14086	570254.6879	1560559.387	12.99
14087	570561.321499999	1560557.915	12.0
14088	570867.955399999	1560556.44699999	13.84
14089	571174.5895	1560554.983	17.62
14090	571481.2238	1560553.522	26.0599999999999
14091	571787.858299999	1560552.06499999	28.41
14092	572094.493	1560550.61199999	18.39
14093	572401.127899999	1560549.16299999	32.6
14094	572707.763099999	1560547.71699999	33.2299999999999
14095	573014.398399999	1560546.27499999	21.84
14096	573321.033999999	1560544.83599999	14.85
14097	573627.669699999	1560543.402	9.83
14098	573934.3057	1560541.97099999	12.76
14099	574240.942	1560540.54399999	15.75
14100	574547.578399999	1560539.12	17.37
14101	574854.2151	1560537.69999999	16.34
14102	575160.851999999	1560536.28399999	10.74
14103	575467.4891	1560534.87199999	14.09
14104	575774.126399999	1560533.46299999	13.77
14105	576080.7639	1560532.05799999	18.2199999999999
14106	576387.4017	1560530.65699999	9.19999999999999
14107	576694.0396	1560529.259	9.19999999999999
14108	577000.677799999	1560527.86499999	13.2799999999999
14109	577307.316299999	1560526.475	12.18
14110	577613.9549	1560525.08899999	14.0399999999999
14111	577920.593899999	1560523.706	12.67
14112	578227.233	1560522.327	16.69
14113	578533.8723	1560520.95099999	14.1999999999999
14114	578840.511799999	1560519.58	14.6
14115	579147.151599999	1560518.212	18.77
14116	579453.791599999	1560516.84799999	15.84
14117	579760.431899999	1560515.48699999	13.92
14118	580067.072299999	1560514.12999999	18.62
14119	580373.712999999	1560512.777	24.39
